Datum,Konsumtion,Temperatur,Nederbördsmängd,Vindriktning,Vindhastighet,Lufttryck,Daggpunktstemperatur,K2_regression
2013-05-02,39.102024219021246,7.6,0.0,169.70833333333334,1.8708333333333333,1020.0791666666665,-4.220833333333333,60.5812168184701
2013-05-03,35.2559234761667,10.4,0.0,192.70833333333334,4.316666666666667,1014.8333333333331,3.945833333333333,42.22493932731825
2013-05-04,25.64067161903033,12.0,0.0,232.0,2.6125000000000003,1020.9875000000001,5.279166666666667,32.37024718706753
2013-05-05,20.51253729522426,12.2,0.0,167.45833333333334,2.35,1023.458333333333,6.454166666666668,31.13841066953619
2013-05-06,15.384402971418195,15.0,4.5,157.79166666666666,2.1625000000000005,1020.9458333333336,7.545833333333335,13.892699424097401
2013-05-07,13.46135259999092,14.8,2.3,135.29166666666666,3.5875,1013.5916666666666,11.174999999999999,15.12453594162874
2013-05-08,12.820335809515164,15.0,5.7,200.58333333333334,2.1,1010.5333333333333,11.779166666666667,13.892699424097401
2013-05-09,14.743386180942439,12.0,0.0,188.54166666666666,2.766666666666666,1010.9416666666667,6.654166666666666,32.37024718706753
2013-05-10,19.871520504748503,11.5,0.0,182.20833333333334,3.3375,1011.779166666667,8.820833333333335,35.44983848089588
2013-05-11,21.794570876175776,10.5,0.0,189.91666666666666,3.2916666666666665,1010.4958333333334,7.550000000000001,41.60902106855259
2013-05-12,26.28168840950608,9.5,0.1,200.04166666666666,4.483333333333333,1009.35,7.220833333333332,47.768203656209295
2013-05-13,28.845755571409114,9.6,0.4,201.83333333333334,3.5416666666666665,1008.0333333333333,4.916666666666666,47.15228539744363
2013-05-14,32.69185631426367,14.3,0.0,126.625,5.325000000000001,1006.7666666666665,7.454166666666668,18.204127235457094
2013-05-15,20.51253729522426,18.0,0.0,109.83333333333333,5.1708333333333325,1004.2708333333334,10.595833333333333,9.689625985075551
2013-05-16,9.615251857136373,19.6,0.0,91.25,5.0,1004.7958333333331,12.770833333333334,7.447986817597229
2013-05-17,7.0511846952333395,21.8,0.0,89.79166666666667,4.1083333333333325,1007.2875,12.266666666666664,4.36573296231454
2013-05-18,5.128134323806065,14.7,9.8,121.95833333333333,2.058333333333333,1008.7791666666666,13.02083333333333,15.740454200394417
2013-05-19,7.692201485709098,15.1,0.0,145.66666666666666,2.2666666666666666,1007.4541666666668,13.175000000000002,13.752596976130006
2013-05-20,11.538302228563648,13.8,18.1,165.45833333333334,2.0625000000000004,1004.7874999999998,12.820833333333331,21.283718529285448
2013-05-21,14.743386180942439,11.2,13.8,190.91666666666666,4.2875,997.7833333333333,10.070833333333333,37.2975932571929
2013-05-22,26.28168840950608,9.6,0.0,174.29166666666666,3.133333333333333,1005.6833333333334,3.770833333333334,47.15228539744363
2013-05-23,26.92270519998184,11.6,2.6,166.91666666666666,3.495833333333333,1010.9208333333335,6.258333333333333,34.83392022213022
2013-05-24,24.35863803807881,15.2,0.0,57.125,3.679166666666667,1008.2458333333334,11.287499999999996,13.612494528162612
2013-05-25,11.538302228563648,13.5,6.0,124.95833333333333,4.4750000000000005,1004.125,10.683333333333335,23.131473305582464
2013-05-26,18.589486923796986,13.7,0.6,80.20833333333333,2.6749999999999994,1008.7458333333334,9.8875,21.899636788051126
2013-05-27,16.666436552369714,16.1,0.0,71.41666666666667,3.070833333333334,1006.166666666667,12.074999999999998,12.351572496456054
2013-05-28,12.820335809515164,13.5,0.0,79.52173913043478,4.0608695652173905,1004.3304347826087,9.999999999999998,23.131473305582464
2013-05-29,16.025419761893954,17.4,0.0,120.375,3.095833333333333,1008.5083333333333,11.4,10.530240672879923
2013-05-30,10.25626864761213,17.5,1.1,113.33333333333333,2.1583333333333337,1007.5833333333334,13.370833333333332,10.390138224912526
2013-05-31,10.25626864761213,17.3,3.2,138.25,2.5166666666666666,1009.3249999999999,14.891666666666664,10.670343120847315
2013-06-01,7.0511846952333395,13.8,0.0,314.5833333333333,5.325,1015.7875,11.420833333333333,21.283718529285448
2013-06-02,14.102369390466679,14.9,0.0,278.5833333333333,5.479166666666667,1020.3291666666669,10.645833333333332,14.50861768286307
2013-06-03,12.179319019039404,15.5,0.0,230.91666666666666,4.708333333333333,1021.5208333333334,8.225,13.192187184260426
2013-06-04,12.179319019039404,13.3,0.0,157.66666666666666,3.029166666666667,1021.8666666666667,8.012499999999998,24.363309823113802
2013-06-05,12.820335809515164,14.9,0.0,157.125,1.8208333333333335,1023.8458333333334,6.841666666666668,14.50861768286307
2013-06-06,8.974235066660615,15.7,0.0,216.125,2.1166666666666663,1022.0583333333334,10.629166666666666,12.911982288325637
2013-06-07,8.333218276184857,14.1,0.0,269.8333333333333,2.9250000000000003,1016.5083333333333,9.766666666666666,19.435963752988442
2013-06-08,8.333218276184857,14.0,0.0,266.7916666666667,2.295833333333333,1011.2999999999998,9.591666666666669,20.05188201175411
2013-06-09,10.897285438087888,15.3,0.0,241.75,3.495833333333334,1010.3833333333336,9.450000000000001,13.472392080195215
2013-06-10,10.897285438087888,16.6,0.0,268.4583333333333,2.6375,1014.7000000000002,9.754166666666665,11.651060256619079
2013-06-11,8.974235066660615,15.6,0.7,200.16666666666666,2.6999999999999997,1017.1416666666668,10.674999999999999,13.052084736293033
2013-06-12,8.333218276184857,16.7,16.9,192.66666666666666,3.608333333333333,1010.3416666666667,14.529166666666667,11.510957808651687
2013-06-13,7.692201485709098,15.1,1.8,237.625,5.675000000000001,1011.5958333333333,10.529166666666667,13.752596976130006
2013-06-14,14.102369390466679,13.8,10.3,193.75,3.5625000000000004,1012.5124999999999,10.100000000000001,21.283718529285448
2013-06-15,12.179319019039404,12.8,4.7,227.70833333333334,5.512499999999999,1010.0375,9.629166666666668,27.442901116942156
2013-06-16,17.94847013332123,15.6,0.0,211.83333333333334,2.254166666666667,1017.0166666666663,11.341666666666667,13.052084736293033
2013-06-17,10.897285438087888,17.6,0.0,190.58333333333334,1.6833333333333333,1018.3375000000001,10.979166666666666,10.25003577694513
2013-06-18,8.333218276184857,16.8,3.9,134.70833333333334,2.304166666666666,1017.4583333333334,13.045833333333333,11.37085536068429
2013-06-19,4.4871175333303075,19.8,0.0,158.83333333333334,2.3208333333333333,1013.8291666666668,17.279166666666665,7.16778192166244
2013-06-20,5.128134323806065,19.2,0.1,152.20833333333334,4.420833333333333,1007.3375000000001,16.82916666666667,8.008396609466812
2013-06-21,6.410167904757582,16.9,3.2,194.66666666666666,4.533333333333332,1009.6583333333332,14.283333333333339,11.230752912716898
2013-06-22,8.333218276184857,16.9,0.0,187.20833333333334,3.808333333333333,1008.8875000000003,14.033333333333339,11.230752912716898
2013-06-23,7.692201485709098,16.1,2.1,197.79166666666666,3.0083333333333333,1014.7249999999999,12.875000000000002,12.351572496456054
2013-06-24,6.410167904757582,15.1,0.8,309.375,3.6374999999999997,1018.9583333333334,12.124999999999998,13.752596976130006
2013-06-25,11.538302228563648,14.3,9.9,287.6666666666667,4.4875,1014.5583333333334,12.808333333333335,18.204127235457094
2013-06-26,16.025419761893954,14.1,0.0,205.33333333333334,4.483333333333333,1016.6791666666668,11.0875,19.435963752988442
2013-06-27,16.025419761893954,14.1,3.0,153.5,3.1636363636363636,1017.7624999999999,9.904545454545454,19.435963752988442
2013-06-28,10.897285438087888,13.3,4.9,234.25,3.883333333333333,1011.7416666666667,10.237499999999999,24.363309823113802
2013-06-29,16.025419761893954,13.1,1.8,272.0,5.425,1012.6500000000002,9.612500000000002,25.59514634064515
2013-06-30,21.15355408570002,13.9,0.5,225.95833333333334,2.5791666666666666,1012.2041666666665,11.85,20.667800270519777
2013-07-01,14.102369390466679,14.3,0.0,220.33333333333334,2.5541666666666667,1013.5208333333335,9.1625,18.204127235457094
2013-07-02,12.179319019039404,15.1,0.0,119.95833333333333,3.3249999999999997,1012.4958333333333,11.466666666666667,13.752596976130006
2013-07-03,9.615251857136373,17.7,0.0,216.83333333333334,1.9458333333333335,1017.1749999999998,15.258333333333333,10.109933328977737
2013-07-04,4.4871175333303075,17.2,0.0,272.6666666666667,3.145833333333334,1024.5125,13.345833333333331,10.810445568814712
2013-07-05,5.769151114281824,16.1,0.0,304.9166666666667,3.508333333333333,1030.1083333333331,12.14583333333333,12.351572496456054
2013-07-06,8.974235066660615,17.0,0.0,287.5416666666667,2.7458333333333336,1031.2333333333333,12.933333333333335,11.090650464749501
2013-07-07,7.0511846952333395,17.7,0.0,274.5833333333333,3.0,1029.4125000000001,13.508333333333333,10.109933328977737
2013-07-08,5.769151114281824,17.4,0.0,225.125,1.8416666666666668,1023.3291666666668,14.333333333333334,10.530240672879923
2013-07-09,7.0511846952333395,16.2,0.0,256.3333333333333,5.920833333333332,1015.1166666666664,11.737499999999997,12.211470048488662
2013-07-10,7.0511846952333395,17.5,0.0,297.25,4.2625,1017.7833333333333,11.262499999999998,10.390138224912526
2013-07-11,8.333218276184857,17.2,0.0,211.70833333333334,2.595833333333333,1019.4166666666666,11.704166666666666,10.810445568814712
2013-07-12,6.410167904757582,18.6,0.0,308.25,3.3208333333333333,1018.2416666666667,14.408333333333333,8.84901129727118
2013-07-13,4.4871175333303075,15.7,0.0,297.9583333333333,5.545833333333333,1016.4000000000001,11.370833333333332,12.911982288325637
2013-07-14,11.538302228563648,16.9,0.0,294.5416666666667,4.8374999999999995,1017.9000000000001,13.283333333333337,11.230752912716898
2013-07-15,7.692201485709098,18.8,0.0,284.4166666666667,4.095833333333332,1019.7624999999998,14.3375,8.56880640133639
2013-07-16,7.692201485709098,18.8,0.0,297.375,3.458333333333334,1021.4791666666665,14.916666666666666,8.56880640133639
2013-07-17,5.128134323806065,19.1,0.0,296.8333333333333,4.812500000000001,1020.8499999999999,15.27083333333333,8.148499057434204
2013-07-18,5.769151114281824,19.4,0.0,280.2083333333333,5.041666666666666,1017.6125000000002,14.541666666666664,7.7281917135320235
2013-07-19,6.410167904757582,18.4,0.0,226.20833333333334,2.383333333333333,1022.0208333333335,9.691666666666666,9.129216193205973
2013-07-20,5.128134323806065,18.8,0.0,256.3333333333333,2.3333333333333335,1020.6583333333334,14.616666666666667,8.56880640133639
2013-07-21,5.769151114281824,20.8,0.0,162.75,1.9083333333333334,1018.5083333333333,15.37083333333333,5.76675744198849
2013-07-22,4.4871175333303075,19.0,0.0,199.70833333333334,2.625,1018.3166666666666,10.716666666666669,8.288601505401601
2013-07-23,5.128134323806065,19.7,0.1,170.5,1.8499999999999996,1016.0999999999999,12.295833333333333,7.3078843696298375
2013-07-24,5.769151114281824,16.9,2.0,101.125,0.9958333333333335,1016.2041666666665,14.391666666666667,11.230752912716898
2013-07-25,4.4871175333303075,19.4,0.0,176.25,1.195833333333333,1014.9791666666669,14.754166666666663,7.7281917135320235
2013-07-26,5.128134323806065,20.1,3.3,143.29166666666666,2.4291666666666667,1011.8791666666666,16.25,6.747474577760254
2013-07-27,3.846100742854549,23.3,0.0,195.20833333333334,3.429166666666667,1009.4041666666668,17.891666666666666,2.2641962428036155
2013-07-28,5.128134323806065,20.3,0.0,247.95833333333334,1.8750000000000002,1013.4124999999999,15.887499999999996,6.467269681825465
2013-07-29,3.846100742854549,19.7,3.8,214.875,2.3208333333333333,1010.6999999999999,15.670833333333329,7.3078843696298375
2013-07-30,5.128134323806065,17.5,0.1,249.25,3.3333333333333335,1011.0500000000001,13.608333333333333,10.390138224912526
2013-07-31,5.128134323806065,17.7,0.0,221.08333333333334,2.3166666666666664,1015.9291666666664,13.958333333333334,10.109933328977737
2013-08-01,3.846100742854549,22.8,0.0,153.66666666666666,3.0375,1015.8249999999997,17.76666666666667,2.9647084826405905
2013-08-02,4.4871175333303075,22.9,0.2,194.41666666666666,3.8208333333333333,1014.9583333333335,16.991666666666664,2.8246060346731987
2013-08-03,5.128134323806065,19.5,0.0,219.75,1.7041666666666664,1020.770833333333,14.291666666666666,7.588089265564626
2013-08-04,4.4871175333303075,20.1,0.0,176.875,2.379166666666666,1020.0625,13.987499999999999,6.747474577760254
2013-08-05,5.128134323806065,22.1,0.0,182.75,4.3125,1012.8291666666665,16.070833333333333,3.9454256184123544
2013-08-06,3.846100742854549,19.5,0.7,220.29166666666666,2.3833333333333333,1014.2333333333336,12.924999999999999,7.588089265564626
2013-08-07,3.846100742854549,18.1,23.4,179.54166666666666,2.4875000000000003,1011.5708333333331,16.09583333333333,9.549523537108154
2013-08-08,5.128134323806065,18.3,0.0,244.91666666666666,3.0124999999999997,1016.9958333333333,12.475000000000001,9.269318641173365
